date,pasut_est_max,pasut_est_min,pasut_est_mean,pasut_msl_max,pasut_msl_min,pasut_msl_mean
2022-09-30,3.6381102536510492,1.5565197614081547,2.5309144786088864,1.1382241669064093,-0.9433663253364852,0.03102839186424644
2022-10-01,3.571791387499081,1.6191272802591874,2.5359997938032115,1.071905300754441,-0.8807588064854526,0.03611370705857153
2022-10-02,3.4322573450538885,1.7366377951607108,2.5363273404424125,0.9323712583092485,-0.7632482915839292,0.03644125369777251
2022-10-03,3.2682117933604333,1.8777480731839529,2.531484104196418,0.7683257066157934,-0.6221380135606871,0.03159801745177804
2022-10-04,3.128861370682649,2.0727486991370814,2.522489036447138,0.6289752839380092,-0.4271373876075586,0.022602949702497988
2022-10-05,3.097057513446163,2.2229259812917315,2.511472547036639,0.5971714267015229,-0.2769601054529085,0.011586460291999057
2022-10-06,3.179925281797468,2.06314007298607,2.5009965605089026,0.680039195052828,-0.43674601375857014,0.0011104737642626539
2022-10-07,3.254692246034393,1.925091252919074,2.49332545650732,0.7548061592897533,-0.574794833825566,-0.006560630237320009
2022-10-08,3.310485403098313,1.7823554455693709,2.4899138500629467,0.8105993163536729,-0.7175306411752691,-0.009972236681693225
2022-10-09,3.264286079697632,1.7018633629231266,2.491211879581503,0.7643999929529919,-0.7980227238215134,-0.008674207163136938
2022-10-10,3.384109496758944,1.612861840581736,2.4967251882577908,0.8842234100143038,-0.8870242461629039,-0.003160898486849195
2022-10-11,3.5023657781099713,1.6028207240040226,2.505203381176427,1.0024796913653313,-0.8970653627406173,0.0053172944317871895
2022-10-12,3.607181602542981,1.569908879423977,2.5148779595258723,1.107295515798341,-0.9299772073206629,0.014991872781232374
2022-10-13,3.6148367063836413,1.591655452112186,2.5237552434288166,1.1149506196390013,-0.908230634632454,0.023869156684176662
2022-10-14,3.620827398360731,1.644220173904412,2.5299986526833105,1.120941311616091,-0.855665912840228,0.03011256593867051
2022-10-15,3.526346192191938,1.6842827837955372,2.532370850008505,1.0264601054472982,-0.8156033029491028,0.03248476326386518
2022-10-16,3.4315527918932482,1.7551334534082015,2.530599161280342,0.9316667051486083,-0.7447526333364385,0.030713074535702045
2022-10-17,3.2714783057673356,1.848281986272204,2.525476487459453,0.7715922190226956,-0.651604100472436,0.02559040071481311
